injury_code,injury_name,model_type,feature,coefficient,abs_coefficient
2,Hsp90,fs_model,Nuclei_Texture_DifferenceEntropy_RNA_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_DifferenceEntropy_DNA_5_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Correlation_RNA_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Correlation_Mito_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Gabor_Mito_5,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Gabor_RNA_20,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Correlation_ER_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InfoMeas1_AGP_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_SumEntropy_DNA_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_SumAverage_RNA_5_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_SumAverage_Mito_5_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_SumAverage_DNA_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_SumAverage_AGP_5_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InverseDifferenceMoment_RNA_5_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InverseDifferenceMoment_DNA_5_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InverseDifferenceMoment_DNA_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InverseDifferenceMoment_DNA_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InfoMeas2_Mito_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InfoMeas2_DNA_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InfoMeas2_DNA_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InfoMeas1_RNA_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InfoMeas1_RNA_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InfoMeas1_Mito_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InfoMeas1_Mito_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_InfoMeas1_ER_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Correlation_ER_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Correlation_DNA_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Intensity_MassDisplacement_DNA,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_DNA_2of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_AGP_2of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_MeanFrac_Mito_1of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_MeanFrac_DNA_3of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_MeanFrac_AGP_3of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_FracAtD_RNA_3of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_Intensity_StdIntensityEdge_ER,0.0,0.0
2,Hsp90,fs_model,Nuclei_Intensity_StdIntensityEdge_DNA,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_RadialCV_ER_4of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_Intensity_MinIntensity_AGP,0.0,0.0
2,Hsp90,fs_model,Nuclei_Intensity_MeanIntensityEdge_RNA,0.0,0.0
2,Hsp90,fs_model,Nuclei_Intensity_MeanIntensity_DNA,0.0,0.0
2,Hsp90,fs_model,Nuclei_Intensity_MaxIntensity_RNA,0.0,0.0
2,Hsp90,fs_model,Nuclei_Intensity_MassDisplacement_RNA,0.0,0.0
2,Hsp90,fs_model,Nuclei_Intensity_MassDisplacement_Mito,0.0,0.0
2,Hsp90,fs_model,Nuclei_Intensity_MassDisplacement_ER,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Correlation_DNA_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Correlation_AGP_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Correlation_AGP_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_Contrast_DNA_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_AngularSecondMoment_ER_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_AngularSecondMoment_DNA_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_AngularSecondMoment_DNA_10_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_AngularSecondMoment_AGP_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_RNA_3of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_RNA_2of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_RNA_1of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_Mito_4of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_Mito_3of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_ER_4of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_ER_3of4,0.0,0.0
2,Hsp90,fs_model,Nuclei_RadialDistribution_RadialCV_ER_2of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_MeanFrac_DNA_2of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_Mito_2of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_Mito_1of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_ER_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_ER_2of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_ER_1of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_DNA_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_DNA_2of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_AGP_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_MeanFrac_Mito_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_MeanFrac_ER_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_MeanFrac_DNA_2of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_MeanFrac_DNA_1of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_MeanFrac_AGP_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_FracAtD_ER_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_Mito_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_Mito_4of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_RNA_1of4,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Correlation_Mito_20_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_AGP_10,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_DifferenceVariance_Mito_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_DifferenceVariance_DNA_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_DifferenceVariance_AGP_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_DifferenceVariance_AGP_10_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Correlation_RNA_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Correlation_RNA_10_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Correlation_ER_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_RNA_2of4,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Correlation_DNA_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Correlation_AGP_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Correlation_AGP_10_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_AngularSecondMoment_RNA_20_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_AngularSecondMoment_Mito_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_AngularSecondMoment_AGP_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_RadialCV_RNA_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_RadialDistribution_FracAtD_DNA_3of4,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_StdIntensityEdge_DNA,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_DNA_10,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_MeanIntensityEdge_AGP,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_7_7,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_7_3,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_7_1,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_6_2,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_6_0,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_5_5,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_5_3,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_5_1,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_4_0,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_3_1,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_2_2,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_2_0,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_1_1,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Perimeter,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Orientation,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_FormFactor,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Compactness,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_8_0,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_8_2,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_8_4,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_MADIntensity_ER,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_MeanIntensity_RNA,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_MeanIntensity_DNA,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_MaxIntensityEdge_ER,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_MaxIntensity_ER,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_MassDisplacement_Mito,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_MassDisplacement_DNA,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_MassDisplacement_AGP,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_MADIntensity_DNA,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_8_8,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_IntegratedIntensity_RNA,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_IntegratedIntensity_ER,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_IntegratedIntensity_DNA,0.0,0.0
2,Hsp90,fs_model,Cells_Intensity_IntegratedIntensity_AGP,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_9_9,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_9_3,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Zernike_9_1,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_AGP_5,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_DNA_20,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_RadialCV_DNA_4of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_7_1,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_MassDisplacement_Mito,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_MassDisplacement_ER,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_MassDisplacement_DNA,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_MADIntensity_RNA,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_MADIntensity_ER,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_MADIntensity_DNA,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_IntegratedIntensityEdge_RNA,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_IntegratedIntensityEdge_AGP,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_IntegratedIntensity_RNA,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_9_7,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_9_5,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_9_3,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_9_1,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_8_4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_8_2,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_8_0,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_7_5,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_MaxIntensity_Mito,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_MeanIntensityEdge_AGP,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_MeanIntensityEdge_RNA,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_MeanFrac_ER_3of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_RadialCV_DNA_1of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_RadialCV_AGP_4of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_RadialCV_AGP_1of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_MeanFrac_RNA_4of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_MeanFrac_Mito_2of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_MeanFrac_ER_2of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_MinIntensity_AGP,0.0,0.0
2,Hsp90,fs_model,Cells_AreaShape_Center_Y,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_MeanFrac_AGP_1of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_FracAtD_DNA_3of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_RadialDistribution_FracAtD_AGP_3of4,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_StdIntensityEdge_DNA,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_StdIntensity_ER,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_Intensity_StdIntensity_DNA,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_7_3,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_6_2,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_DNA_5,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_6_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas2_Mito_10_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas2_ER_20_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas2_DNA_20_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas2_AGP_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas2_AGP_20_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas1_RNA_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas1_Mito_10_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas1_ER_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas1_DNA_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_RNA_5,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_RNA_20,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_RNA_10,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_Mito_5,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_Mito_20,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_Mito_10,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_ER_5,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_Gabor_ER_10,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas2_Mito_20_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_InfoMeas2_RNA_5_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_SumAverage_Mito_5_0,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_0_0,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_5_3,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_5_1,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_4_2,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_3_3,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_3_1,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_2_0,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Zernike_1_1,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Solidity,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_SumVariance_AGP_20_0,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_MinorAxisLength,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_FormFactor,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Extent,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Compactness,0.0,0.0
2,Hsp90,fs_model,Cytoplasm_AreaShape_Center_X,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_SumVariance_RNA_20_0,0.0,0.0
2,Hsp90,fs_model,Cells_Texture_SumVariance_Mito_20_0,0.0,0.0
2,Hsp90,fs_model,Nuclei_Texture_SumVariance_DNA_20_0,0.0,0.0
3,Kinase,fs_model,Cytoplasm_RadialDistribution_RadialCV_RNA_2of4,1.9786318969033174,1.9786318969033174
3,Kinase,fs_model,Nuclei_Texture_SumAverage_DNA_10_0,1.378168805509968,1.378168805509968
3,Kinase,fs_model,Nuclei_Texture_AngularSecondMoment_AGP_20_0,1.115208015216712,1.115208015216712
3,Kinase,fs_model,Cytoplasm_Intensity_IntegratedIntensityEdge_RNA,-1.114984880205331,1.114984880205331
3,Kinase,fs_model,Nuclei_Texture_AngularSecondMoment_ER_20_0,0.9996086948412076,0.9996086948412076
3,Kinase,fs_model,Cells_Intensity_MeanIntensity_RNA,-0.9971080434244798,0.9971080434244798
3,Kinase,fs_model,Nuclei_RadialDistribution_RadialCV_RNA_2of4,-0.9797940374490814,0.9797940374490814
3,Kinase,fs_model,Cells_Texture_DifferenceVariance_AGP_10_0,0.9658395398479244,0.9658395398479244
3,Kinase,fs_model,Cells_Texture_DifferenceVariance_Mito_10_0,0.9547028144986441,0.9547028144986441
3,Kinase,fs_model,Nuclei_Texture_SumAverage_Mito_5_0,-0.9015896003881154,0.9015896003881154
3,Kinase,fs_model,Cells_Intensity_UpperQuartileIntensity_DNA,0.8886439694164463,0.8886439694164463
3,Kinase,fs_model,Cells_Intensity_MADIntensity_ER,-0.8460153376578445,0.8460153376578445
3,Kinase,fs_model,Nuclei_RadialDistribution_RadialCV_RNA_3of4,-0.8418310613658291,0.8418310613658291
3,Kinase,fs_model,Cytoplasm_Intensity_MinIntensity_AGP,0.8294710502817338,0.8294710502817338
3,Kinase,fs_model,Cytoplasm_Texture_Correlation_DNA_10_0,-0.7870384059547292,0.7870384059547292
3,Kinase,fs_model,Nuclei_Texture_AngularSecondMoment_DNA_20_0,0.7547220761645632,0.7547220761645632
3,Kinase,fs_model,Cells_Texture_SumVariance_ER_20_0,-0.7524480717218547,0.7524480717218547
3,Kinase,fs_model,Nuclei_Texture_Entropy_DNA_10_0,-0.7292445147298078,0.7292445147298078
3,Kinase,fs_model,Cytoplasm_Texture_InfoMeas2_DNA_10_0,-0.7198977690824149,0.7198977690824149
3,Kinase,fs_model,Nuclei_Texture_Gabor_ER_20,0.7018744351316871,0.7018744351316871
3,Kinase,fs_model,Nuclei_Texture_DifferenceEntropy_RNA_10_0,-0.6996323468971869,0.6996323468971869
3,Kinase,fs_model,Cells_Intensity_StdIntensityEdge_DNA,0.6843078597591901,0.6843078597591901
3,Kinase,fs_model,Cytoplasm_Texture_InfoMeas2_ER_5_0,-0.681318483759394,0.681318483759394
3,Kinase,fs_model,Cells_Intensity_MeanIntensityEdge_AGP,0.6562206557103463,0.6562206557103463
3,Kinase,fs_model,Nuclei_Intensity_IntegratedIntensity_DNA,0.6234515858872238,0.6234515858872238
3,Kinase,fs_model,Cytoplasm_RadialDistribution_MeanFrac_Mito_2of4,0.6161959547918564,0.6161959547918564
3,Kinase,fs_model,Cytoplasm_Intensity_MADIntensity_ER,-0.6075440759175957,0.6075440759175957
3,Kinase,fs_model,Cytoplasm_Intensity_MeanIntensityEdge_RNA,-0.5984499068103929,0.5984499068103929
3,Kinase,fs_model,Cells_Texture_AngularSecondMoment_AGP_5_0,0.5948781003490655,0.5948781003490655
3,Kinase,fs_model,Nuclei_Texture_Correlation_ER_10_0,-0.5931826036569815,0.5931826036569815
3,Kinase,fs_model,Nuclei_Texture_Entropy_DNA_20_0,-0.5388047780365393,0.5388047780365393
3,Kinase,fs_model,Cytoplasm_Intensity_IntegratedIntensityEdge_Mito,0.5323988115896998,0.5323988115896998
3,Kinase,fs_model,Cells_Texture_InfoMeas2_AGP_5_0,-0.5073145331304674,0.5073145331304674
3,Kinase,fs_model,Cytoplasm_Intensity_UpperQuartileIntensity_DNA,-0.4725827394289373,0.4725827394289373
3,Kinase,fs_model,Nuclei_Texture_DifferenceVariance_Mito_5_0,0.4475676214252656,0.4475676214252656
3,Kinase,fs_model,Nuclei_Intensity_MADIntensity_Mito,0.43351075040009546,0.43351075040009546
3,Kinase,fs_model,Cells_RadialDistribution_RadialCV_Mito_4of4,-0.3781195176077189,0.3781195176077189
3,Kinase,fs_model,Cytoplasm_Texture_Correlation_DNA_20_0,-0.33722844841905175,0.33722844841905175
3,Kinase,fs_model,Cytoplasm_Intensity_IntegratedIntensityEdge_AGP,0.28919881834879785,0.28919881834879785
3,Kinase,fs_model,Nuclei_RadialDistribution_RadialCV_Mito_2of4,-0.25118173399987864,0.25118173399987864
3,Kinase,fs_model,Nuclei_Intensity_IntegratedIntensityEdge_Mito,0.24576982371266282,0.24576982371266282
3,Kinase,fs_model,Cells_AreaShape_Solidity,-0.22252428413749964,0.22252428413749964
3,Kinase,fs_model,Nuclei_AreaShape_Solidity,-0.19775937763659962,0.19775937763659962
3,Kinase,fs_model,Nuclei_Intensity_MinIntensity_ER,-0.18926064537805787,0.18926064537805787
3,Kinase,fs_model,Nuclei_Texture_AngularSecondMoment_RNA_20_0,0.1798555305605904,0.1798555305605904
3,Kinase,fs_model,Cells_Intensity_MinIntensityEdge_Mito,0.16951133302872692,0.16951133302872692
3,Kinase,fs_model,Cells_Intensity_IntegratedIntensityEdge_Mito,0.16880658926874065,0.16880658926874065
3,Kinase,fs_model,Cells_Texture_DifferenceVariance_AGP_5_0,0.15571219932770622,0.15571219932770622
3,Kinase,fs_model,Cells_Texture_Correlation_AGP_10_0,-0.14715648935537534,0.14715648935537534
3,Kinase,fs_model,Cytoplasm_Texture_DifferenceEntropy_Mito_20_0,0.13706902644277666,0.13706902644277666
3,Kinase,fs_model,Nuclei_RadialDistribution_RadialCV_AGP_2of4,-0.13267485052210962,0.13267485052210962
3,Kinase,fs_model,Cytoplasm_Texture_Correlation_Mito_5_0,0.12625350764538154,0.12625350764538154
3,Kinase,fs_model,Cells_Texture_Gabor_AGP_10,0.1195956717012664,0.1195956717012664
3,Kinase,fs_model,Cells_RadialDistribution_MeanFrac_AGP_1of4,0.10501335409246508,0.10501335409246508
3,Kinase,fs_model,Cytoplasm_Texture_SumVariance_Mito_10_0,0.09440018390953546,0.09440018390953546
3,Kinase,fs_model,Cells_RadialDistribution_MeanFrac_DNA_4of4,-0.09413664530681248,0.09413664530681248
3,Kinase,fs_model,Cells_AreaShape_FormFactor,-0.07143473812855307,0.07143473812855307
3,Kinase,fs_model,Nuclei_Texture_AngularSecondMoment_DNA_10_0,0.06587569425970674,0.06587569425970674
3,Kinase,fs_model,Nuclei_Intensity_MeanIntensity_DNA,0.060386785722092294,0.060386785722092294
3,Kinase,fs_model,Cytoplasm_RadialDistribution_MeanFrac_Mito_3of4,0.04826704612420571,0.04826704612420571
3,Kinase,fs_model,Cytoplasm_Texture_InfoMeas1_DNA_10_0,0.030274291154057317,0.030274291154057317
3,Kinase,fs_model,Cytoplasm_Texture_Correlation_ER_5_0,-0.021962111549959137,0.021962111549959137
3,Kinase,fs_model,Cells_Texture_DifferenceVariance_DNA_5_0,0.015877776267067226,0.015877776267067226
